"""KEY"""KEY:0TXTSH;"""SOCIEDAD"""0COMP_CODE:0COMP_CODE;"""CLASE DOCUMENTO VENTA"""0DOC_TYPE:0DOC_TYPE;"""CENTRO"""0PLANT:0PLANT;"""ORGANIZACION DE VENTA"""0SALES_ORG:0SALESORG;"""SOLICITANTE"""0SOLD_TO:0SOLD_TO;"""NOMBRE SOLICITANTE"""1TXTMD:0TXTMD;"""RUT SOLICITANTE"""RUT_SOLD_TO:0TAX_NUMB;"""DESTINATARIO DE MERCANCIA"""0SHIP_TO:0SHIP_TO;"""RUT DESTINATARIO DE MERCANCIA"""RUT_0SHIP_TO:0TAX_NUMB;"""DOCUMENTO VENTA"""0DOC_NUMBER:0DOC_NUMBER;"""POSICION DOC. VENTA"""0S_ORD_ITEM:0S_ORD_ITEM;"""FECHA DOCUMENTO PEDIDO"""0CALDAY:0CALDAY;"""MATERIAL"""0MATERIAL:0MATERIAL;"""DESCRIPCION MATERIAL"""DESCRIPTION:0TXTLG;"""ESPECIE MATERIAL"""ZMAT_SPEC:ZMAT_SPEC;"""ENTREGA"""0DELIV_NUMB:0DELIV_NUMB;"""FACTURA"""0BILL_NUM:0BILL_NUM;"""CENTRO DE BENEFICIO"""0PROFIT_CTR:0PROFIT_CTR;"""PEDIDO CLIENTE"""0PO_NUMBER:0PO_NUMBER;"""CLIENTE FACTURA"""CLIENTE_FACTURA:/BIC/OF_CHAR_000010_00;"""CANTIDAD PEDIDO"""CANTIDAD_PEDIDO:0QUANT_B;"""CANTIDAD ENTREGA"""CANTIDAD_ENTREGA:4ZV_SD11-0QUANT_B_0;"""CANTIDAD FACTURA"""CANTIDAD_FACTURA:4ZV_SD11-0QUANT_B_1;"""VALOR PEDIDO MD"""VALOR_PEDIDO_MD:0NET_VALUE;"""VALOR PEDIDO ME"""VALOR_PEDIDO_ME:0NET_VAL_S;"""VALOR NETRO FACTURA ME"""VALOR_NETRO_FACTURA_ME:4ZV_SD11-0NET_VAL_S_0;"""VALOR NETO FACTURA MD"""VALOR_NETO_FACTURA_MD:4ZV_SD11-0NETVAL_INV;"""PESO BRUTO PEDIDO"""PESO_BRUTO_PEDIDO:0GR_WT_KG;"""PESO NETO PEDIDO"""PESO_NETO_PEDIDO:0NT_WT_KG;"""PESO BRUTO ENTREGA"""PESO_BRUTO_ENTREGA:4ZV_SD11-0GR_WT_KG_0;"""PESO NETO ENTREGA"""PESO_NETO_ENTREGA:4ZV_SD11-0NT_WT_KG_0;"""PRECIO MD"""PRECIO_MD:0COST;"""PRECIO ME"""PRECIO_ME:0COST_VAL_S;"""TIPO DE CAMBIO"""TIPO_DE_CAMBIO:0EXCHG_RATE;"""DESTINATARIO DE FACTURA"""0BILLTOPRTY:0BILLTOPRTY;"""CANAL DE DISTRIBUCIÓN"""0DISTR_CHAN:0DISTR_CHAN;"""NOMBRE DEST. MERCANCIA """0SHIP_TO_NAME:0TXTMD;"""NOMBRE DEST. FACTURA"""0BILLTOPRTY_NAME:0TXTMD;"""VALOR UNITARIO"""VALOR_UNITARIO:FLOAT
0300024685000010;VN05;S101;HN51;VN05;77672541-2;SOCIEDAD PIBAS SPA;77672541-2;77672541-2;77672541-2;0300024685;000010;20230830;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500028091;0700020996;CHLIEU1998;4901396450;77672541-2;8987.000 ;8.9870000000000000E+03;8.9870000000000000E+03;2246750.00 ;2619.84 ;2.6198400000000001E+03;2.2467500000000000E+06;8987.000 ;8987.000 ;8.9870000000000000E+03;8.9870000000000000E+03;0.00 ;0.00 ;-8.5760000000000002E+02;77672541-2;01;SOCIEDAD PIBAS SPA;SOCIEDAD PIBAS SPA;2.5000000000000000E+02
0300024681000020;VS05;S101;HS51;VS05;77723532-K;SOCIEDAD COMERCIAL GALAZ Y LOPEZ LT;77723532-K;77723532-K;77723532-K;0300024681;000020;20230830;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500028086;0700020977;ALLIEU2020;4901396040;77723532-K;6322.000 ;6.3220000000000000E+03;6.3220000000000000E+03;1137960.00 ;1326.93 ;1.3269300000000001E+03;1.1379600000000000E+06;6322.000 ;6322.000 ;6.3220000000000000E+03;6.3220000000000000E+03;0.00 ;0.00 ;-8.5760000000000002E+02;77723532-K;01;SOCIEDAD COMERCIAL GALAZ Y LOPEZ LT;SOCIEDAD COMERCIAL GALAZ Y LOPEZ LT;1.8000000000000000E+02
0300024681000010;VS05;S101;HS51;VS05;77723532-K;SOCIEDAD COMERCIAL GALAZ Y LOPEZ LT;77723532-K;77723532-K;77723532-K;0300024681;000010;20230830;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500028086;0700020977;ALLIEU2020;4901396040;77723532-K;8034.000 ;8.0340000000000000E+03;8.0340000000000000E+03;1446120.00 ;1686.26 ;1.6862600000000000E+03;1.4461200000000000E+06;8034.000 ;8034.000 ;8.0340000000000000E+03;8.0340000000000000E+03;0.00 ;0.00 ;-8.5760000000000002E+02;77723532-K;01;SOCIEDAD COMERCIAL GALAZ Y LOPEZ LT;SOCIEDAD COMERCIAL GALAZ Y LOPEZ LT;1.8000000000000000E+02
0300024680000010;VN01;S101;HN17;VN01;77450386-2;VIENTOS DEL NORTE SPA;77450386-2;77450386-2;77450386-2;0300024680;000010;20230830;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028084;0700020993;SIMAMU009V;4901395954;77450386-2;349.000 ;3.4900000000000000E+02;3.4900000000000000E+02;45370.00 ;52.90 ;5.2899999999999999E+01;4.5370000000000000E+04;349.000 ;349.000 ;3.4900000000000000E+02;3.4900000000000000E+02;0.00 ;0.00 ;-8.5760000000000002E+02;77450386-2;01;VIENTOS DEL NORTE SPA;VIENTOS DEL NORTE SPA;1.3000000000000000E+02
0300024677000010;VN01;S101;HN17;VN01;77450386-2;VIENTOS DEL NORTE SPA;77450386-2;77450386-2;77450386-2;0300024677;000010;20230830;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028076;0700020994;SIMAMU009V;4901395727;77450386-2;747.000 ;7.4700000000000000E+02;7.4700000000000000E+02;97110.00 ;113.24 ;1.1323999999999999E+02;9.7110000000000000E+04;747.000 ;747.000 ;7.4700000000000000E+02;7.4700000000000000E+02;0.00 ;0.00 ;-8.5760000000000002E+02;77450386-2;01;VIENTOS DEL NORTE SPA;VIENTOS DEL NORTE SPA;1.3000000000000000E+02
0300024673000010;VN05;S101;HN51;VN05;77450407-9;AGROSERVICIOS DON PATRICIO SPA;77450407-9;77450407-9;77450407-9;0300024673;000010;20230830;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500028072;0700020962;CHLIEU1998;4901395473;77450407-9;1861.500 ;1.8615000000000000E+03;1.8615000000000000E+03;465375.00 ;542.65 ;5.4264999999999998E+02;4.6537500000000000E+05;1861.500 ;1861.500 ;1.8615000000000000E+03;1.8615000000000000E+03;0.00 ;0.00 ;-8.5760000000000002E+02;77450407-9;01;AGROSERVICIOS DON PATRICIO SPA;AGROSERVICIOS DON PATRICIO SPA;2.5000000000000000E+02
0300024667000040;VN05;S101;HN51;VN05;77421179-9;EL BODEGON DE LA PALTA SPA;77421179-9;77421179-9;77421179-9;0300024667;000040;20230829;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028056;0700020961;CHMAMU2010;4901394901};77421179-9;7796.500 ;7.7965000000000000E+03;7.7965000000000000E+03;935580.00 ;1102.16 ;1.1021600000000001E+03;9.3558000000000000E+05;7796.500 ;7796.500 ;7.7965000000000000E+03;7.7965000000000000E+03;0.00 ;0.00 ;-8.4889999999999998E+02;77421179-9;01;EL BODEGON DE LA PALTA SPA;EL BODEGON DE LA PALTA SPA;1.2000000000000000E+02
0300024667000030;VN05;S101;HN51;VN05;77421179-9;EL BODEGON DE LA PALTA SPA;77421179-9;77421179-9;77421179-9;0300024667;000030;20230829;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028056;0700020961;CHMAMU2010;4901394901};77421179-9;402.000 ;4.0200000000000000E+02;4.0200000000000000E+02;48240.00 ;56.83 ;5.6829999999999998E+01;4.8240000000000000E+04;402.000 ;402.000 ;4.0200000000000000E+02;4.0200000000000000E+02;0.00 ;0.00 ;-8.4889999999999998E+02;77421179-9;01;EL BODEGON DE LA PALTA SPA;EL BODEGON DE LA PALTA SPA;1.2000000000000000E+02
0300024667000020;VN05;S101;HN51;VN05;77421179-9;EL BODEGON DE LA PALTA SPA;77421179-9;77421179-9;77421179-9;0300024667;000020;20230829;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028056;0700020961;CHMAMU2010;4901394901};77421179-9;4368.500 ;4.3685000000000000E+03;4.3685000000000000E+03;524220.00 ;617.56 ;6.1755999999999995E+02;5.2422000000000000E+05;4368.500 ;4368.500 ;4.3685000000000000E+03;4.3685000000000000E+03;0.00 ;0.00 ;-8.4889999999999998E+02;77421179-9;01;EL BODEGON DE LA PALTA SPA;EL BODEGON DE LA PALTA SPA;1.2000000000000000E+02
0300024667000010;VN05;S101;HN51;VN05;77421179-9;EL BODEGON DE LA PALTA SPA;77421179-9;77421179-9;77421179-9;0300024667;000010;20230829;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028056;0700020961;CHMAMU2010;4901394901};77421179-9;8563.500 ;8.5635000000000000E+03;8.5635000000000000E+03;1027620.00 ;1210.59 ;1.2105899999999999E+03;1.0276200000000000E+06;8563.500 ;8563.500 ;8.5635000000000000E+03;8.5635000000000000E+03;0.00 ;0.00 ;-8.4889999999999998E+02;77421179-9;01;EL BODEGON DE LA PALTA SPA;EL BODEGON DE LA PALTA SPA;1.2000000000000000E+02
0300024666000040;VS05;S101;HS51;VS05;77190539-0;SERVICIOS AGRICOLA MARIO DIAZ POBLE;77190539-0;77190539-0;77190539-0;0300024666;000040;20230829;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500028055;0700020951;ALPLHSSU19;4901394793;77190539-0;1839.000 ;1.8390000000000000E+03;1.8390000000000000E+03;919500.00 ;1083.22 ;1.0832200000000000E+03;9.1950000000000000E+05;1839.000 ;1839.000 ;1.8390000000000000E+03;1.8390000000000000E+03;0.00 ;0.00 ;-8.4889999999999998E+02;77190539-0;01;SERVICIOS AGRICOLA MARIO DIAZ POBLE;SERVICIOS AGRICOLA MARIO DIAZ POBLE;5.0000000000000000E+02
0300024666000030;VS05;S101;HS51;VS05;77190539-0;SERVICIOS AGRICOLA MARIO DIAZ POBLE;77190539-0;77190539-0;77190539-0;0300024666;000030;20230829;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500028055;0700020951;ALPLHSSU19;4901394793;77190539-0;1423.000 ;1.4230000000000000E+03;1.4230000000000000E+03;711500.00 ;838.18 ;8.3817999999999995E+02;7.1150000000000000E+05;1423.000 ;1423.000 ;1.4230000000000000E+03;1.4230000000000000E+03;0.00 ;0.00 ;-8.4889999999999998E+02;77190539-0;01;SERVICIOS AGRICOLA MARIO DIAZ POBLE;SERVICIOS AGRICOLA MARIO DIAZ POBLE;5.0000000000000000E+02
0300024666000020;VS05;S101;HS51;VS05;77190539-0;SERVICIOS AGRICOLA MARIO DIAZ POBLE;77190539-0;77190539-0;77190539-0;0300024666;000020;20230829;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500028055;0700020951;ALPLHSSU19;4901394793;77190539-0;1477.000 ;1.4770000000000000E+03;1.4770000000000000E+03;738500.00 ;869.99 ;8.6999000000000001E+02;7.3850000000000000E+05;1477.000 ;1477.000 ;1.4770000000000000E+03;1.4770000000000000E+03;0.00 ;0.00 ;-8.4889999999999998E+02;77190539-0;01;SERVICIOS AGRICOLA MARIO DIAZ POBLE;SERVICIOS AGRICOLA MARIO DIAZ POBLE;5.0000000000000000E+02
0300024666000010;VS05;S101;HS51;VS05;77190539-0;SERVICIOS AGRICOLA MARIO DIAZ POBLE;77190539-0;77190539-0;77190539-0;0300024666;000010;20230829;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500028055;0700020951;ALPLHS2012;4901394793;77190539-0;729.000 ;7.2900000000000000E+02;7.2900000000000000E+02;364500.00 ;429.40 ;4.2939999999999998E+02;3.6450000000000000E+05;729.000 ;729.000 ;7.2900000000000000E+02;7.2900000000000000E+02;0.00 ;0.00 ;-8.4889999999999998E+02;77190539-0;01;SERVICIOS AGRICOLA MARIO DIAZ POBLE;SERVICIOS AGRICOLA MARIO DIAZ POBLE;5.0000000000000000E+02
0300024665000030;VS05;S101;HS51;VS05;77108696-9;MARTINEZ Y MARTINEZ SPA;77108696-9;77108696-9;77108696-9;0300024665;000030;20230829;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500028054;0700020950;ALPLHSIS19;4901394637;77108696-9;856.000 ;8.5600000000000000E+02;8.5600000000000000E+02;428000.00 ;504.21 ;5.0420999999999998E+02;4.2800000000000000E+05;856.000 ;856.000 ;8.5600000000000000E+02;8.5600000000000000E+02;0.00 ;0.00 ;-8.4889999999999998E+02;77108696-9;01;MARTINEZ Y MARTINEZ SPA;MARTINEZ Y MARTINEZ SPA;5.0000000000000000E+02
0300024665000020;VS05;S101;HS51;VS05;77108696-9;MARTINEZ Y MARTINEZ SPA;77108696-9;77108696-9;77108696-9;0300024665;000020;20230829;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500028054;0700020950;ALLIME2020;4901394637;77108696-9;7205.000 ;7.2050000000000000E+03;7.2050000000000000E+03;1224850.00 ;1442.94 ;1.4429400000000001E+03;1.2248500000000000E+06;7205.000 ;7205.000 ;7.2050000000000000E+03;7.2050000000000000E+03;0.00 ;0.00 ;-8.4889999999999998E+02;77108696-9;01;MARTINEZ Y MARTINEZ SPA;MARTINEZ Y MARTINEZ SPA;1.7000000000000000E+02
0300024665000010;VS05;S101;HS51;VS05;77108696-9;MARTINEZ Y MARTINEZ SPA;77108696-9;77108696-9;77108696-9;0300024665;000010;20230829;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500028054;0700020950;ALLIME2020;4901394637;77108696-9;2810.000 ;2.8100000000000000E+03;2.8100000000000000E+03;477700.00 ;562.75 ;5.6275000000000000E+02;4.7770000000000000E+05;2810.000 ;2810.000 ;2.8100000000000000E+03;2.8100000000000000E+03;0.00 ;0.00 ;-8.4889999999999998E+02;77108696-9;01;MARTINEZ Y MARTINEZ SPA;MARTINEZ Y MARTINEZ SPA;1.7000000000000000E+02
0300024641000030;VN05;S101;HN51;VN05;77886660-9;SOCIEDAD COMERCIAL SAFRUT LIMITADA;77886660-9;77886660-9;77886660-9;0300024641;000030;20230829;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028045;0700020960;CHMAMU2005;4901393604;77886660-9;1403.500 ;1.4035000000000000E+03;1.4035000000000000E+03;140350.00 ;165.34 ;1.6534000000000000E+02;1.4035000000000000E+05;1403.500 ;1403.500 ;1.4035000000000000E+03;1.4035000000000000E+03;0.00 ;0.00 ;-8.4889999999999998E+02;77886660-9;01;SOCIEDAD COMERCIAL SAFRUT LIMITADA;SOCIEDAD COMERCIAL SAFRUT LIMITADA;1.0000000000000000E+02
0300024641000020;VN05;S101;HN51;VN05;77886660-9;SOCIEDAD COMERCIAL SAFRUT LIMITADA;77886660-9;77886660-9;77886660-9;0300024641;000020;20230829;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028045;0700020960;CHMAMU2005;4901393604;77886660-9;6260.500 ;6.2605000000000000E+03;6.2605000000000000E+03;626050.00 ;737.52 ;7.3751999999999998E+02;6.2605000000000000E+05;6260.500 ;6260.500 ;6.2605000000000000E+03;6.2605000000000000E+03;0.00 ;0.00 ;-8.4889999999999998E+02;77886660-9;01;SOCIEDAD COMERCIAL SAFRUT LIMITADA;SOCIEDAD COMERCIAL SAFRUT LIMITADA;1.0000000000000000E+02
0300024641000010;VN05;S101;HN51;VN05;77886660-9;SOCIEDAD COMERCIAL SAFRUT LIMITADA;77886660-9;77886660-9;77886660-9;0300024641;000010;20230829;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028045;0700020960;CHMAMU2005;4901393604;77886660-9;8047.000 ;8.0470000000000000E+03;8.0470000000000000E+03;804700.00 ;947.98 ;9.4798000000000002E+02;8.0470000000000000E+05;8047.000 ;8047.000 ;8.0470000000000000E+03;8.0470000000000000E+03;0.00 ;0.00 ;-8.4889999999999998E+02;77886660-9;01;SOCIEDAD COMERCIAL SAFRUT LIMITADA;SOCIEDAD COMERCIAL SAFRUT LIMITADA;1.0000000000000000E+02
0300024634000010;VS05;S101;HS51;VS05;77190539-0;SERVICIOS AGRICOLA MARIO DIAZ POBLE;77190539-0;77190539-0;77190539-0;0300024634;000010;20230828;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500028035;0700020924;ALPLHSSU19;4901392504;77190539-0;1830.000 ;1.8300000000000000E+03;1.8300000000000000E+03;915000.00 ;1085.31 ;1.0853099999999999E+03;9.1500000000000000E+05;1830.000 ;1830.000 ;1.8300000000000000E+03;1.8300000000000000E+03;0.00 ;0.00 ;-8.4310000000000002E+02;77190539-0;01;SERVICIOS AGRICOLA MARIO DIAZ POBLE;SERVICIOS AGRICOLA MARIO DIAZ POBLE;5.0000000000000000E+02
0300024628000020;VS05;S101;HS51;VS05;76740272-4;AGRICOLA EL ESFUERZO 2 PATRICIO ANT;76740272-4;76740272-4;76740272-4;0300024628;000020;20230828;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028032;0700020923;ALMAMU2017;4901391876;76740272-4;1301.000 ;1.3010000000000000E+03;1.3010000000000000E+03;195150.00 ;231.47 ;2.3147000000000000E+02;1.9515000000000000E+05;1301.000 ;1301.000 ;1.3010000000000000E+03;1.3010000000000000E+03;0.00 ;0.00 ;-8.4310000000000002E+02;76740272-4;01;AGRICOLA EL ESFUERZO 2 PATRICIO ANT;AGRICOLA EL ESFUERZO 2 PATRICIO ANT;1.5000000000000000E+02
0300024628000010;VS05;S101;HS51;VS05;76740272-4;AGRICOLA EL ESFUERZO 2 PATRICIO ANT;76740272-4;76740272-4;76740272-4;0300024628;000010;20230828;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028032;0700020923;ALMAMU2012;4901391876;76740272-4;5648.000 ;5.6480000000000000E+03;5.6480000000000000E+03;847200.00 ;1004.89 ;1.0048900000000000E+03;8.4720000000000000E+05;5648.000 ;5648.000 ;5.6480000000000000E+03;5.6480000000000000E+03;0.00 ;0.00 ;-8.4310000000000002E+02;76740272-4;01;AGRICOLA EL ESFUERZO 2 PATRICIO ANT;AGRICOLA EL ESFUERZO 2 PATRICIO ANT;1.5000000000000000E+02
0300024622000010;VS05;S101;HS51;VS05;77342251-6;SOC AGRICOLA Y COMERCIAL IBARRA LIM;77342251-6;77342251-6;77342251-6;0300024622;000010;20230827;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028016;0700020918;ALMAMU2012;4901391131;77342251-6;7099.000 ;7.0990000000000000E+03;7.0990000000000000E+03;709900.00 ;830.52 ;8.3051999999999998E+02;7.0990000000000000E+05;7099.000 ;7099.000 ;7.0990000000000000E+03;7.0990000000000000E+03;0.00 ;0.00 ;-8.5479999999999995E+02;77342251-6;01;SOC AGRICOLA Y COMERCIAL IBARRA LIM;SOC AGRICOLA Y COMERCIAL IBARRA LIM;1.0000000000000000E+02
0300024603000010;VN05;S101;HN51;VN05;77450386-2;VIENTOS DEL NORTE SPA;77450386-2;77450386-2;77450386-2;0300024603;000010;20230825;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500028007;0700020957;CHMAMU2010;4901389979;77450386-2;854.000 ;8.5400000000000000E+02;8.5400000000000000E+02;128100.00 ;149.86 ;1.4986000000000001E+02;1.2810000000000000E+05;854.000 ;854.000 ;8.5400000000000000E+02;8.5400000000000000E+02;0.00 ;0.00 ;-8.5479999999999995E+02;77450386-2;01;VIENTOS DEL NORTE SPA;VIENTOS DEL NORTE SPA;1.5000000000000000E+02
0300024600000010;VN05;S101;HN51;VN05;13487295-0;ISABEL MUÑOZ PAREDE;13487295-0;13487295-0;13487295-0;0300024600;000010;20230824;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500027990;0700020953;CHMAMU2010;4901389269;13487295-0;7714.000 ;7.7140000000000000E+03;7.7140000000000000E+03;1157100.00 ;1343.95 ;1.3439500000000000E+03;1.1571000000000000E+06;7714.000 ;7714.000 ;7.7140000000000000E+03;7.7140000000000000E+03;0.00 ;0.00 ;-8.6100000000000000E+02;13487295-0;01;ISABEL MUÑOZ PAREDE;ISABEL MUÑOZ PAREDE;1.5000000000000000E+02
0300024579000010;VS05;S108;HS51;VS05;11981670-K;Héctor Eladio González Navarro;11981670-K;11981670-K;11981670-K;0300024579;000010;20230824;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500027983;0700020879;ALMAMU2017;VENTAINTERNA;11981670-K;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;3360.00 ;3.90 ;3.8999999999999999E+00;3.3600000000000000E+03;10.000 ;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;0.00 ;0.00 ;-8.6100000000000000E+02;11981670-K;01;Héctor Eladio González Navarro;Héctor Eladio González Navarro;3.3600000000000000E+02
0300024557000010;VS05;S108;HS51;VS05;20689726-0;Ignacio Enrique Sandoval Díaz;20689726-0;20689726-0;20689726-0;0300024557;000010;20230823;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500027961;0700020854;ALLIME2017;VENTAINTERNA;20689726-0;5.000 ;5.0000000000000000E+00;5.0000000000000000E+00;1680.00 ;1.94 ;1.9399999999999999E+00;1.6800000000000000E+03;5.000 ;5.000 ;5.0000000000000000E+00;5.0000000000000000E+00;0.00 ;0.00 ;-8.6700000000000000E+02;20689726-0;01;Ignacio Enrique Sandoval Díaz;Ignacio Enrique Sandoval Díaz;3.3600000000000000E+02
0300024556000010;VS05;S108;HS51;VS05;16433825-8;Angely Stanka Sandoval Diaz;16433825-8;16433825-8;16433825-8;0300024556;000010;20230823;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500027960;0700020853;ALMAMU2017;VENTAINTERNA;16433825-8;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;3360.00 ;3.88 ;3.8799999999999999E+00;3.3600000000000000E+03;10.000 ;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;0.00 ;0.00 ;-8.6700000000000000E+02;16433825-8;01;Angely Stanka Sandoval Diaz;Angely Stanka Sandoval Diaz;3.3600000000000000E+02
0300024554000020;VS05;S108;HS51;VS05;19756454-7;Claudio Ivan Hernandez Catalan;19756454-7;19756454-7;19756454-7;0300024554;000020;20230823;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500027959;0700020851;ALMAMU2017;VENTAINTERNA;19756454-7;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;3360.00 ;3.88 ;3.8799999999999999E+00;3.3600000000000000E+03;10.000 ;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;0.00 ;0.00 ;-8.6700000000000000E+02;19756454-7;01;Claudio Ivan Hernandez Catalan;Claudio Ivan Hernandez Catalan;3.3600000000000000E+02
0300024554000010;VS05;S108;HS51;VS05;19756454-7;Claudio Ivan Hernandez Catalan;19756454-7;19756454-7;19756454-7;0300024554;000010;20230823;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500027959;0700020851;ALLIME2017;VENTAINTERNA;19756454-7;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;3360.00 ;3.88 ;3.8799999999999999E+00;3.3600000000000000E+03;10.000 ;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;0.00 ;0.00 ;-8.6700000000000000E+02;19756454-7;01;Claudio Ivan Hernandez Catalan;Claudio Ivan Hernandez Catalan;3.3600000000000000E+02
0300024552000010;VS05;S108;HS51;VS05;9537145-0;Jose Gustavo Cubillos Canales;9537145-0;9537145-0;9537145-0;0300024552;000010;20230823;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500027957;0700020848;ALLIME2017;VENTAINTERNA;9537145-0;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;3360.00 ;3.88 ;3.8799999999999999E+00;3.3600000000000000E+03;10.000 ;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;0.00 ;0.00 ;-8.6700000000000000E+02;9537145-0;01;Jose Gustavo Cubillos Canales;Jose Gustavo Cubillos Canales;3.3600000000000000E+02
0300024550000010;VS05;S108;HS51;VS05;18751336-7;Fernando AgustínCornejo Silva;18751336-7;18751336-7;18751336-7;0300024550;000010;20230823;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500027955;0700020846;ALMAMU2017;VENTAINTERNA;18751336-7;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;3360.00 ;3.88 ;3.8799999999999999E+00;3.3600000000000000E+03;10.000 ;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;0.00 ;0.00 ;-8.6700000000000000E+02;18751336-7;01;Fernando AgustínCornejo Silva;Fernando AgustínCornejo Silva;3.3600000000000000E+02
0300024548000010;VS05;S108;HS51;VS05;15567043-6;Alejandra Del Carmen Carreño Gonzál;15567043-6;15567043-6;15567043-6;0300024548;000010;20230823;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500027953;0700020844;ALLIME2017;VENTAINTERNA;15567043-6;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;3360.00 ;3.88 ;3.8799999999999999E+00;3.3600000000000000E+03;10.000 ;10.000 ;1.0000000000000000E+01;1.0000000000000000E+01;0.00 ;0.00 ;-8.6700000000000000E+02;15567043-6;01;Alejandra Del Carmen Carreño Gonzál;Alejandra Del Carmen Carreño Gonzál;3.3600000000000000E+02
0300024545000010;VS05;S108;HS51;VS05;18335159-1;Victor Andres Caceres Vidal;18335159-1;18335159-1;18335159-1;0300024545;000010;20230823;MA_COM_HUERTO_HSJF;MANDARINA COMERCIAL  HSJF;MANDARINA;0500027951;0700020842;ALMAMU2017;VENTAINTERNA;18335159-1;15.000 ;1.5000000000000000E+01;1.5000000000000000E+01;5040.00 ;5.81 ;5.8099999999999996E+00;5.0400000000000000E+03;15.000 ;15.000 ;1.5000000000000000E+01;1.5000000000000000E+01;0.00 ;0.00 ;-8.6700000000000000E+02;18335159-1;01;Victor Andres Caceres Vidal;Victor Andres Caceres Vidal;3.3600000000000000E+02
